Date;Workout Name;Exercise Name;Set Order;Weight;Weight Unit;Reps;RPE;Distance;Distance Unit;Seconds;Notes;Workout Notes
2020-09-21 19:40;Pull;Bicep Curl (Dumbbell);3;10;kg;6;;;;0;;
2020-09-21 19:40;Pull;Bicep Curl (Dumbbell);4;10;kg;6;;;;0;;
2021-01-17 15:08;Pull;Bicep Curl (Dumbbell);1;8;kg;6;;;;0;;
2021-01-17 15:08;Pull;Bicep Curl (Dumbbell);2;5;kg;7;;;;0;;
2021-01-17 15:08;Pull;Bicep Curl (Dumbbell);3;5;kg;8;;;;0;;
2021-01-22 15:30;Pull;Bicep Curl (Dumbbell);1;8;kg;13;;;;0;;
2021-01-22 15:30;Pull;Bicep Curl (Dumbbell);2;8;kg;11;;;;0;;
2021-01-22 15:30;Pull;Bicep Curl (Dumbbell);3;8;kg;8;;;;0;;
2021-01-26 19:55;Pull;Bicep Curl (Dumbbell);1;10;kg;5;;;;0;;
2021-01-26 19:55;Pull;Bicep Curl (Dumbbell);2;7;kg;7;;;;0;;
2021-01-26 19:55;Pull;Bicep Curl (Dumbbell);3;7;kg;5;;;;0;;
2021-01-30 20:51;Pull;Bicep Curl (Dumbbell);1;10;kg;6;;;;0;;
2021-01-30 20:51;Pull;Bicep Curl (Dumbbell);2;8;kg;6;;;;0;;
2021-01-30 20:51;Pull;Bicep Curl (Dumbbell);3;8;kg;5;;;;0;;
2021-02-02 20:50;Pull;Bicep Curl (Dumbbell);1;10;kg;12;;;;0;;
2021-02-02 20:50;Pull;Bicep Curl (Dumbbell);2;10;kg;8;;;;0;;
2021-02-02 20:50;Pull;Bicep Curl (Dumbbell);3;10;kg;6;;;;0;;
2021-02-02 20:50;Pull;Bicep Curl (Dumbbell);1;10;kg;12;;;;0;;
2021-02-02 20:50;Pull;Bicep Curl (Dumbbell);2;10;kg;8;;;;0;;
2021-02-02 20:50;Pull;Bicep Curl (Dumbbell);3;10;kg;6;;;;0;;
2021-02-06 20:18;Pull;Bicep Curl (Dumbbell);1;10;kg;11;;;;0;;
2021-02-06 20:18;Pull;Bicep Curl (Dumbbell);2;10;kg;9;;;;0;;
2021-02-06 20:18;Pull;Bicep Curl (Dumbbell);3;10;kg;7;;;;0;;
2021-02-10 20:36;Pull;Bicep Curl (Dumbbell);1;12;kg;5;;;;0;;
2021-02-10 20:36;Pull;Bicep Curl (Dumbbell);2;10;kg;10;;;;0;;
2021-02-10 20:36;Pull;Bicep Curl (Dumbbell);3;10;kg;8;;;;0;;
2021-02-13 15:20;Pull;Bicep Curl (Dumbbell);1;12;kg;7;;;;0;;
2021-02-13 15:20;Pull;Bicep Curl (Dumbbell);2;12;kg;5;;;;0;;
2021-02-13 15:20;Pull;Bicep Curl (Dumbbell);3;10;kg;9;;;;0;;
2021-02-16 20:18;Pull;Bicep Curl (Dumbbell);1;12;kg;9;;;;0;;
2021-02-16 20:18;Pull;Bicep Curl (Dumbbell);2;12;kg;8;;;;0;;
2021-02-16 20:18;Pull;Bicep Curl (Dumbbell);3;12;kg;7;;;;0;;
2021-02-20 20:30;Pull;Bicep Curl (Dumbbell);1;12;kg;10;;;;0;;
2021-02-20 20:30;Pull;Bicep Curl (Dumbbell);2;12;kg;8;;;;0;;
2021-02-20 20:30;Pull;Bicep Curl (Dumbbell);3;12;kg;7;;;;0;;
2021-02-23 20:48;Pull;Bicep Curl (Dumbbell);1;12;kg;9;;;;0;;
2021-02-23 20:48;Pull;Bicep Curl (Dumbbell);2;12;kg;7;;;;0;;
2021-02-23 20:48;Pull;Bicep Curl (Dumbbell);3;12;kg;6;;;;0;;
2021-02-27 15:18;Pull;Bicep Curl (Dumbbell);1;12;kg;10;;;;0;;
2021-02-27 15:18;Pull;Bicep Curl (Dumbbell);2;12;kg;9;;;;0;;
2021-02-27 15:18;Pull;Bicep Curl (Dumbbell);3;12;kg;6;;;;0;;
2021-03-03 20:30;Pull;Bicep Curl (Dumbbell);1;12.5;kg;9;;;;0;;
2021-03-03 20:30;Pull;Bicep Curl (Dumbbell);2;15;kg;5;;;;0;;
2021-03-03 20:30;Pull;Bicep Curl (Dumbbell);3;12.5;kg;6;;;;0;;
2021-03-06 19:55;Pull;Bicep Curl (Dumbbell);1;15;kg;6;;;;0;;
2021-03-06 19:55;Pull;Bicep Curl (Dumbbell);2;12.5;kg;7;;;;0;;
2021-03-06 19:55;Pull;Bicep Curl (Dumbbell);3;12.5;kg;5;;;;0;;
2021-03-10 20:34;Pull;Bicep Curl (Dumbbell);1;15;kg;6;;;;0;;
2021-03-10 20:34;Pull;Bicep Curl (Dumbbell);2;12.5;kg;10;;;;0;;
2021-03-10 20:34;Pull;Bicep Curl (Dumbbell);3;12.5;kg;6;;;;0;;
2021-03-14 19:28;Pull;Bicep Curl (Dumbbell);1;15;kg;8;;;;0;;
2021-03-14 19:28;Pull;Bicep Curl (Dumbbell);2;15;kg;5;;;;0;;
2021-03-14 19:28;Pull;Bicep Curl (Dumbbell);3;12.5;kg;8;;;;0;;
2021-03-18 20:21;Pull;Bicep Curl (Dumbbell);1;15;kg;6;;;;0;;
2021-03-18 20:21;Pull;Bicep Curl (Dumbbell);2;15;kg;5;;;;0;;
2021-03-18 20:21;Pull;Bicep Curl (Dumbbell);3;12.5;kg;8;;;;0;;
2021-03-22 20:27;Pull;Bicep Curl (Dumbbell);1;15;kg;7;;;;0;;
2021-03-22 20:27;Pull;Bicep Curl (Dumbbell);2;15;kg;5;;;;0;;
2021-03-22 20:27;Pull;Bicep Curl (Dumbbell);3;12.5;kg;8;;;;0;;
2021-03-22 20:27;Pull;Bicep Curl (Dumbbell);4;12.5;kg;7;;;;0;;
2021-03-26 17:39;Pull;Bicep Curl (Dumbbell);1;15;kg;6;;;;0;;
2021-03-26 17:39;Pull;Bicep Curl (Dumbbell);2;15;kg;6;;;;0;;
2021-03-26 17:39;Pull;Bicep Curl (Dumbbell);3;12.5;kg;8;;;;0;;
2021-03-30 20:17;Pull;Bicep Curl (Dumbbell);1;15;kg;7;;;;0;;
2021-03-30 20:17;Pull;Bicep Curl (Dumbbell);2;15;kg;5;;;;0;;
2021-03-30 20:17;Pull;Bicep Curl (Dumbbell);3;12.5;kg;8;;;;0;;
2021-04-03 15:37;Pull;Bicep Curl (Dumbbell);1;17.5;kg;4;;;;0;;
2021-04-03 15:37;Pull;Bicep Curl (Dumbbell);2;15;kg;7;;;;0;;
2021-04-03 15:37;Pull;Bicep Curl (Dumbbell);3;15;kg;5;;;;0;;
2021-04-03 15:37;Pull;Bicep Curl (Dumbbell);4;12.5;kg;8;;;;0;;
2020-08-08 20:50;Push;Chest Fly;1;4.5;kg;10;;;;0;;
2020-08-08 20:50;Push;Chest Fly;2;4.5;kg;12;;;;0;;
2020-08-08 20:50;Push;Chest Fly;3;4.5;kg;12;;;;0;;
2020-08-11 19:52;Push;Chest Fly;1;6.8;kg;12;;;;0;;
2020-08-11 19:52;Push;Chest Fly;2;4.5;kg;12;;;;0;;
2020-08-11 19:52;Push;Chest Fly;3;4.5;kg;18;;;;0;;
2020-08-11 19:52;Push;Chest Fly;4;6.8;kg;7;;;;0;;
2020-08-15 20:39;Push;Chest Fly;1;6.8;kg;14;;;;0;;
2020-08-15 20:39;Push;Chest Fly;2;6.8;kg;9;;;;0;;
2020-08-15 20:39;Push;Chest Fly;3;6.8;kg;8;;;;0;;
2020-08-18 19:31;Push;Chest Fly;1;6.8;kg;12;;;;0;;
2020-08-18 19:31;Push;Chest Fly;2;6.8;kg;12;;;;0;;
2020-08-18 19:31;Push;Chest Fly;3;9.1;kg;5;;;;0;;
2021-01-25 16:35;Push;Chest Fly (Band);1;4.5;kg;15;;;;0;;
2021-01-25 16:35;Push;Chest Fly (Band);2;4.5;kg;15;;;;0;;
2021-01-25 16:35;Push;Chest Fly (Band);3;4.5;kg;10;;;;0;;
2021-01-29 20:50;Push;Chest Fly (Band);1;6.8;kg;9;;;;0;;
2021-01-29 20:50;Push;Chest Fly (Band);2;6.8;kg;7;;;;0;;
2021-01-29 20:50;Push;Chest Fly (Band);3;6.8;kg;5;;;;0;;
2021-02-01 20:19;Push;Chest Fly (Band);1;6.8;kg;15;;;;0;;
2021-02-01 20:19;Push;Chest Fly (Band);2;6.8;kg;9;;;;0;;
2021-02-01 20:19;Push;Chest Fly (Band);3;6.8;kg;7;;;;0;;
2021-02-05 10:27;Push;Chest Fly (Band);1;6.8;kg;11;;;;0;;
2021-02-05 10:27;Push;Chest Fly (Band);2;6.8;kg;9;;;;0;;
2021-02-05 10:27;Push;Chest Fly (Band);3;6.8;kg;7;;;;0;;
2021-02-09 20:48;Push;Chest Fly (Band);1;6.8;kg;11;;;;0;;
2021-02-09 20:48;Push;Chest Fly (Band);2;6.8;kg;7;;;;0;;
2021-02-09 20:48;Push;Chest Fly (Band);3;6.8;kg;8;;;;0;;
2021-02-12 20:54;Push;Chest Fly (Band);1;6.8;kg;15;;;;0;;
2021-02-12 20:54;Push;Chest Fly (Band);2;6.8;kg;12;;;;0;;
2021-02-12 20:54;Push;Chest Fly (Band);3;6.8;kg;12;;;;0;;
2021-02-15 20:42;Push;Chest Fly (Band);1;6.8;kg;14;;;;0;;
2021-02-15 20:42;Push;Chest Fly (Band);2;9.1;kg;7;;;;0;;
2021-02-15 20:42;Push;Chest Fly (Band);3;9.1;kg;6;;;;0;;
2021-02-19 20:33;Push;Chest Fly (Band);1;9.1;kg;10;;;;0;;
2021-02-19 20:33;Push;Chest Fly (Band);2;9.1;kg;8;;;;0;;
2021-02-19 20:33;Push;Chest Fly (Band);3;9.1;kg;6;;;;0;;
2021-02-22 21:01;Push;Chest Fly (Band);1;9.1;kg;12;;;;0;;
2021-02-22 21:01;Push;Chest Fly (Band);2;9.1;kg;10;;;;0;;
2021-02-22 21:01;Push;Chest Fly (Band);3;9.1;kg;14;;;;0;;
2021-02-26 14:14;Push;Chest Fly (Band);1;9.1;kg;12;;;;0;;
2021-02-26 14:14;Push;Chest Fly (Band);2;9.1;kg;9;;;;0;;
2021-02-26 14:14;Push;Chest Fly (Band);3;6.8;kg;14;;;;0;;
2021-03-01 20:52;Push;Chest Fly (Band);1;9.1;kg;12;;;;0;;
2021-03-01 20:52;Push;Chest Fly (Band);2;9.1;kg;10;;;;0;;
2021-03-01 20:52;Push;Chest Fly (Band);3;9.1;kg;6;;;;0;;
2021-03-05 20:38;Push;Chest Fly (Band);1;9.1;kg;13;;;;0;;
2021-03-05 20:38;Push;Chest Fly (Band);2;9.1;kg;8;;;;0;;
2021-03-05 20:38;Push;Chest Fly (Band);3;9.1;kg;7;;;;0;;
2021-03-09 20:36;Push;Chest Fly (Band);1;9.1;kg;12;;;;0;;
2021-03-09 20:36;Push;Chest Fly (Band);2;9.1;kg;10;;;;0;;
2021-03-09 20:36;Push;Chest Fly (Band);3;9.1;kg;12;;;;0;;
2021-03-09 20:36;Push;Chest Fly (Band);4;9.1;kg;6;;;;0;;
2021-03-13 19:56;Push;Chest Fly (Band);1;9.1;kg;13;;;;0;;
2021-03-13 19:56;Push;Chest Fly (Band);2;9.1;kg;8;;;;0;;
2021-03-13 19:56;Push;Chest Fly (Band);3;6.8;kg;16;;;;0;;
2021-03-17 20:18;Push;Chest Fly (Band);1;9.1;kg;12;;;;0;;
2021-03-17 20:18;Push;Chest Fly (Band);2;9.1;kg;9;;;;0;;
2021-03-17 20:18;Push;Chest Fly (Band);3;9.1;kg;8;;;;0;;
2021-03-21 20:32;Push;Chest Fly (Band);1;9.1;kg;14;;;;0;;
2021-03-21 20:32;Push;Chest Fly (Band);2;9.1;kg;10;;;;0;;
2021-03-21 20:32;Push;Chest Fly (Band);3;6.8;kg;16;;;;0;;
2021-03-25 20:49;Push;Chest Fly (Band);1;9.1;kg;13;;;;0;;
2021-03-25 20:49;Push;Chest Fly (Band);2;9.1;kg;10;;;;0;;
2021-03-25 20:49;Push;Chest Fly (Band);3;6.8;kg;16;;;;0;;
2021-03-29 20:20;Push;Chest Fly (Band);1;9.1;kg;12;;;;0;;
2021-03-29 20:20;Push;Chest Fly (Band);2;9.1;kg;7;;;;0;;
2021-03-29 20:20;Push;Chest Fly (Band);3;6.8;kg;14;;;;0;;
2021-04-02 15:40;Push;Chest Fly (Band);1;9.1;kg;12;;;;0;;
2021-04-02 15:40;Push;Chest Fly (Band);2;9.1;kg;10;;;;0;;
2021-04-02 15:40;Push;Chest Fly (Band);3;6.8;kg;12;;;;0;;
2021-04-05 19:19;Push;Chest Fly (Band);1;9.1;kg;12;;;;0;;
2021-04-05 19:19;Push;Chest Fly (Band);2;9.1;kg;10;;;;0;;
2021-04-05 19:19;Push;Chest Fly (Band);3;6.8;kg;16;;;;0;;
2021-01-28 20:51;Leg;Deadlift (Barbell);1;40;kg;7;;;;0;;
2021-01-28 20:51;Leg;Deadlift (Barbell);2;70;kg;5;;;;0;;
2021-01-28 20:51;Leg;Deadlift (Barbell);3;70;kg;5;;;;0;;
2021-01-28 20:51;Leg;Deadlift (Barbell);4;70;kg;4;;;;0;;
2021-02-03 20:24;Leg;Deadlift (Barbell);1;50;kg;8;;;;0;;
2021-02-03 20:24;Leg;Deadlift (Barbell);2;80;kg;5;;;;0;;
2021-02-03 20:24;Leg;Deadlift (Barbell);3;80;kg;5;;;;0;;
2021-02-03 20:24;Leg;Deadlift (Barbell);4;80;kg;3;;;;0;;
2021-03-04 20:40;Leg;Deadlift (Barbell);1;90;kg;3;;;;0;;
2021-03-04 20:40;Leg;Deadlift (Barbell);2;90;kg;3;;;;0;;
2021-03-12 20:52;Leg;Deadlift (Barbell);1;80;kg;5;;;;0;;
2021-03-12 20:52;Leg;Deadlift (Barbell);2;80;kg;6;;;;0;;
2021-03-12 20:52;Leg;Deadlift (Barbell);3;80;kg;6;;;;0;;
2021-03-20 20:37;Leg;Deadlift (Barbell);1;100;kg;2;;;;0;;
2020-06-19 11:47;Pull;Face Pull (Cable);1;4.5;kg;15;;;;0;;
2020-06-19 11:47;Pull;Face Pull (Cable);2;4.5;kg;15;;;;0;;
2020-06-19 11:47;Pull;Face Pull (Cable);3;4.5;kg;15;;;;0;;
2020-06-19 11:47;Pull;Face Pull (Cable);4;4.5;kg;15;;;;0;;
2020-06-19 11:47;Pull;Face Pull (Cable);5;4.5;kg;15;;;;0;;
2020-06-22 21:27;Pull;Face Pull (Cable);1;4.5;kg;15;;;;0;;
2020-06-22 21:27;Pull;Face Pull (Cable);2;6.8;kg;15;;;;0;;
2020-06-22 21:27;Pull;Face Pull (Cable);3;6.8;kg;15;;;;0;;
2020-06-22 21:27;Pull;Face Pull (Cable);4;6.8;kg;15;;;;0;;
2020-06-22 21:27;Pull;Face Pull (Cable);5;6.8;kg;15;;;;0;;
2020-06-26 14:17;Pull;Face Pull (Cable);1;4.5;kg;20;;;;0;;
2020-06-26 14:17;Pull;Face Pull (Cable);2;6.8;kg;16;;;;0;;
2020-06-26 14:17;Pull;Face Pull (Cable);3;6.8;kg;15;;;;0;;
2020-06-26 14:17;Pull;Face Pull (Cable);4;6.8;kg;15;;;;0;;
2020-06-26 14:17;Pull;Face Pull (Cable);5;6.8;kg;15;;;;0;;
2020-06-29 14:20;Pull;Face Pull (Cable);1;6.8;kg;20;;;;0;;
2020-06-29 14:20;Pull;Face Pull (Cable);2;9.1;kg;15;;;;0;;
2020-06-29 14:20;Pull;Face Pull (Cable);3;9.1;kg;15;;;;0;;
2020-06-29 14:20;Pull;Face Pull (Cable);4;9.1;kg;15;;;;0;;
2020-06-29 14:20;Pull;Face Pull (Cable);5;6.8;kg;15;;;;0;;
2020-07-24 12:25;Pull;Face Pull (Cable);1;6.8;kg;20;;;;0;;
2020-07-24 12:25;Pull;Face Pull (Cable);2;6.8;kg;15;;;;0;;
2020-07-24 12:25;Pull;Face Pull (Cable);3;6.8;kg;15;;;;0;;
2020-07-24 12:25;Pull;Face Pull (Cable);4;6.8;kg;15;;;;0;;
2020-07-24 12:25;Pull;Face Pull (Cable);5;6.8;kg;15;;;;0;;
2020-07-27 20:57;Pull;Face Pull (Cable);1;9.1;kg;16;;;;0;;
2020-07-27 20:57;Pull;Face Pull (Cable);2;9.1;kg;15;;;;0;;
2020-07-27 20:57;Pull;Face Pull (Cable);3;9.1;kg;15;;;;0;;
2020-07-27 20:57;Pull;Face Pull (Cable);4;9.1;kg;15;;;;0;;
2020-07-27 20:57;Pull;Face Pull (Cable);5;9.1;kg;15;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);1;9.1;kg;18;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);2;9.1;kg;16;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);3;9.1;kg;15;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);5;11.3;kg;15;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);1;9.1;kg;18;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);2;9.1;kg;16;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);3;9.1;kg;15;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2020-07-31 20:31;Pull;Face Pull (Cable);5;11.3;kg;15;;;;0;;
2020-08-03 19:24;Pull;Face Pull (Cable);1;11.3;kg;17;;;;0;;
2020-08-03 19:24;Pull;Face Pull (Cable);2;11.3;kg;17;;;;0;;
2020-08-03 19:24;Pull;Face Pull (Cable);3;11.3;kg;14;;;;0;;
2020-08-03 19:24;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2020-08-03 19:24;Pull;Face Pull (Cable);5;11.3;kg;14;;;;0;;
2020-08-07 14:30;Pull;Face Pull (Cable);1;11.3;kg;14;;;;0;;
2020-08-07 14:30;Pull;Face Pull (Cable);2;11.3;kg;12;;;;0;;
2020-08-07 14:30;Pull;Face Pull (Cable);3;11.3;kg;14;;;;0;;
2020-08-07 14:30;Pull;Face Pull (Cable);4;11.3;kg;13;;;;0;;
2020-08-07 14:30;Pull;Face Pull (Cable);5;11.3;kg;12;;;;0;;
2020-08-10 14:52;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2020-08-10 14:52;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2020-08-10 14:52;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2020-08-10 14:52;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2020-08-10 14:52;Pull;Face Pull (Cable);5;11.3;kg;15;;;;0;;
2020-08-14 20:32;Pull;Face Pull (Cable);1;14.7;kg;15;;;;0;;
2020-08-14 20:32;Pull;Face Pull (Cable);2;14.7;kg;11;;;;0;;
2020-08-14 20:32;Pull;Face Pull (Cable);3;14.7;kg;11;;;;0;;
2020-08-14 20:32;Pull;Face Pull (Cable);4;14.7;kg;10;;;;0;;
2020-08-14 20:32;Pull;Face Pull (Cable);5;14.7;kg;10;;;;0;;
2020-08-17 13:44;Pull;Face Pull (Cable);1;14.7;kg;15;;;;0;;
2020-08-17 13:44;Pull;Face Pull (Cable);2;14.7;kg;15;;;;0;;
2020-08-17 13:44;Pull;Face Pull (Cable);3;14.7;kg;12;;;;0;;
2020-08-17 13:44;Pull;Face Pull (Cable);4;14.7;kg;12;;;;0;;
2020-08-17 13:44;Pull;Face Pull (Cable);5;14.7;kg;11;;;;0;;
2020-09-21 19:40;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2020-09-21 19:40;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2020-09-21 19:40;Pull;Face Pull (Cable);3;11.3;kg;13;;;;0;;
2020-09-21 19:40;Pull;Face Pull (Cable);4;11.3;kg;12;;;;0;;
2020-09-21 19:40;Pull;Face Pull (Cable);5;11.3;kg;10;;;;0;;
2021-01-17 15:08;Pull;Face Pull (Cable);1;9.1;kg;15;;;;0;;
2021-01-17 15:08;Pull;Face Pull (Cable);2;9.1;kg;15;;;;0;;
2021-01-17 15:08;Pull;Face Pull (Cable);3;9.1;kg;12;;;;0;;
2021-01-17 15:08;Pull;Face Pull (Cable);4;9.1;kg;12;;;;0;;
2021-01-17 15:08;Pull;Face Pull (Cable);5;9.1;kg;12;;;;0;;
2021-01-22 15:30;Pull;Face Pull (Cable);1;9.1;kg;15;;;;0;;
2021-01-22 15:30;Pull;Face Pull (Cable);2;11.3;kg;13;;;;0;;
2021-01-22 15:30;Pull;Face Pull (Cable);3;11.3;kg;12;;;;0;;
2021-01-22 15:30;Pull;Face Pull (Cable);4;11.3;kg;12;;;;0;;
2021-01-22 15:30;Pull;Face Pull (Cable);5;11.3;kg;13;;;;0;;
2021-01-26 19:55;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-01-26 19:55;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-01-26 19:55;Pull;Face Pull (Cable);3;11.3;kg;14;;;;0;;
2021-01-26 19:55;Pull;Face Pull (Cable);4;9.1;kg;14;;;;0;;
2021-01-26 19:55;Pull;Face Pull (Cable);5;9.1;kg;12;;;;0;;
2021-01-30 20:51;Pull;Face Pull (Cable);1;11.3;kg;12;;;;0;;
2021-01-30 20:51;Pull;Face Pull (Cable);2;11.3;kg;12;;;;0;;
2021-01-30 20:51;Pull;Face Pull (Cable);3;11.3;kg;12;;;;0;;
2021-01-30 20:51;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-01-30 20:51;Pull;Face Pull (Cable);5;11.3;kg;13;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);1;11.3;kg;16;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);2;11.3;kg;14;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);3;11.3;kg;13;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);4;11.3;kg;13;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);5;11.3;kg;12;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);1;11.3;kg;16;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);2;11.3;kg;14;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);3;11.3;kg;13;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);4;11.3;kg;13;;;;0;;
2021-02-02 20:50;Pull;Face Pull (Cable);5;11.3;kg;12;;;;0;;
2021-02-06 20:18;Pull;Face Pull (Cable);1;11.3;kg;18;;;;0;;
2021-02-06 20:18;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-02-06 20:18;Pull;Face Pull (Cable);3;11.3;kg;16;;;;0;;
2021-02-06 20:18;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-02-06 20:18;Pull;Face Pull (Cable);5;11.3;kg;12;;;;0;;
2021-02-10 20:36;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-02-10 20:36;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-02-10 20:36;Pull;Face Pull (Cable);3;11.3;kg;13;;;;0;;
2021-02-10 20:36;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-02-10 20:36;Pull;Face Pull (Cable);5;11.3;kg;13;;;;0;;
2021-02-13 15:20;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-02-13 15:20;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-02-13 15:20;Pull;Face Pull (Cable);3;14.7;kg;12;;;;0;;
2021-02-16 20:18;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-02-16 20:18;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-02-16 20:18;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-02-16 20:18;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-02-16 20:18;Pull;Face Pull (Cable);5;11.3;kg;13;;;;0;;
2021-02-20 20:30;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-02-20 20:30;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-02-20 20:30;Pull;Face Pull (Cable);3;11.3;kg;16;;;;0;;
2021-02-20 20:30;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-02-23 20:48;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-02-23 20:48;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-02-23 20:48;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-02-27 15:18;Pull;Face Pull (Cable);1;11.3;kg;16;;;;0;;
2021-02-27 15:18;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-02-27 15:18;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-03 20:30;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-03-03 20:30;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-03-03 20:30;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-06 19:55;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-03-06 19:55;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-03-06 19:55;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-06 19:55;Pull;Face Pull (Cable);4;11.3;kg;10;;;;0;;
2021-03-10 20:34;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-03-10 20:34;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-03-10 20:34;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-10 20:34;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-03-14 19:28;Pull;Face Pull (Cable);1;11.3;kg;15;;;;0;;
2021-03-14 19:28;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-03-14 19:28;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-14 19:28;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-03-14 19:28;Pull;Face Pull (Cable);5;11.3;kg;15;;;;0;;
2021-03-18 20:21;Pull;Face Pull (Cable);1;11.3;kg;16;;;;0;;
2021-03-18 20:21;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-03-18 20:21;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-18 20:21;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-03-18 20:21;Pull;Face Pull (Cable);5;11.3;kg;15;;;;0;;
2021-03-22 20:27;Pull;Face Pull (Cable);1;11.3;kg;16;;;;0;;
2021-03-22 20:27;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-03-22 20:27;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-22 20:27;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-03-22 20:27;Pull;Face Pull (Cable);5;11.3;kg;15;;;;0;;
2021-03-26 17:39;Pull;Face Pull (Cable);1;11.3;kg;16;;;;0;;
2021-03-26 17:39;Pull;Face Pull (Cable);2;11.3;kg;15;;;;0;;
2021-03-26 17:39;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-26 17:39;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
2021-03-26 17:39;Pull;Face Pull (Cable);5;11.3;kg;15;;;;0;;
2021-03-30 20:17;Pull;Face Pull (Cable);1;11.3;kg;16;;;;0;;
2021-03-30 20:17;Pull;Face Pull (Cable);2;11.3;kg;16;;;;0;;
2021-03-30 20:17;Pull;Face Pull (Cable);3;11.3;kg;15;;;;0;;
2021-03-30 20:17;Pull;Face Pull (Cable);4;11.3;kg;15;;;;0;;
